"round_code","show_num","contestant","score","finish","bucket","season","air_date","clue_count","air_year","bucket_name"
"FJ",8012,"Dan",40600,"Winner",40000,35,"6/11/2019",61,"2019","$ 40"
"FJ",8011,"Martin",35601,"Winner",30000,35,"6/10/2019",61,"2019","$ 30"
"FJ",8010,"Brendan!",20500,"Winner",20000,35,"6/7/2019",61,"2019","$ 20"
"FJ",8009,"Brendan!",38200,"Winner",30000,35,"6/6/2019",61,"2019","$ 30"
"FJ",8008,"Emma",25601,"Winner",20000,35,"6/5/2019",60,"2019","$ 20"
"FJ",8007,"Emma",24600,"Winner",20000,35,"6/4/2019",60,"2019","$ 20"
"FJ",8006,"Emma",46801,"Winner",40000,35,"6/3/2019",61,"2019","$ 40"
"FJ",8005,"James",79633,"Winner",70000,35,"5/31/2019",61,"2019","$ 70"
"FJ",8004,"James",58612,"Winner",50000,35,"5/30/2019",61,"2019","$ 50"
"FJ",8003,"James",69033,"Winner",60000,35,"5/29/2019",61,"2019","$ 60"
"FJ",8002,"James",59381,"Winner",50000,35,"5/28/2019",61,"2019","$ 50"
"FJ",8001,"James",130022,"Winner",130000,35,"5/27/2019",61,"2019","$ 130"
"FJ",8000,"James",74400,"Winner",70000,35,"5/24/2019",59,"2019","$ 70"
"FJ",7999,"James",52108,"Winner",50000,35,"5/23/2019",60,"2019","$ 50"
"FJ",7998,"James",71885,"Winner",70000,35,"5/22/2019",61,"2019","$ 70"
"FJ",7997,"James",86905,"Winner",80000,35,"5/21/2019",61,"2019","$ 80"
"FJ",7996,"James",89229,"Winner",80000,35,"5/20/2019",61,"2019","$ 80"
"FJ",7995,"Conor",26400,"Winner",20000,35,"5/17/2019",61,"2019","$ 20"
"FJ",7994,"Francois",20400,"Winner",20000,35,"5/16/2019",61,"2019","$ 20"
"FJ",7993,"Conor",19201,"Winner",10000,35,"5/15/2019",58,"2019","$ 10"
"FJ",7992,"Francois",18801,"Winner",10000,35,"5/14/2019",58,"2019","$ 10"
"FJ",7991,"Sara",7599,"Winner",0,35,"5/13/2019",61,"2019","$ 0"
"FJ",7990,"Benjamin",22001,"Winner",20000,35,"5/10/2019",61,"2019","$ 20"
"FJ",7989,"Conor",17600,"Winner",10000,35,"5/9/2019",61,"2019","$ 10"
"FJ",7988,"Francois",20600,"Winner",20000,35,"5/8/2019",61,"2019","$ 20"
"FJ",7987,"Trevor",15500,"Winner",10000,35,"5/7/2019",61,"2019","$ 10"
"FJ",7986,"Joe",20401,"Winner",20000,35,"5/6/2019",61,"2019","$ 20"
"FJ",7985,"James",82381,"Winner",80000,35,"5/3/2019",61,"2019","$ 80"
"FJ",7984,"James",80615,"Winner",80000,35,"5/2/2019",59,"2019","$ 80"
"FJ",7983,"James",101682,"Winner",1e+05,35,"5/1/2019",61,"2019","$ 100"
"FJ",7982,"James",96726,"Winner",90000,35,"4/30/2019",61,"2019","$ 90"
"FJ",7981,"James",54017,"Winner",50000,35,"4/29/2019",61,"2019","$ 50"
"FJ",7980,"James",49600,"Winner",40000,35,"4/26/2019",57,"2019","$ 40"
"FJ",7979,"James",90812,"Winner",90000,35,"4/25/2019",59,"2019","$ 90"
"FJ",7978,"James",73621,"Winner",70000,35,"4/24/2019",61,"2019","$ 70"
"FJ",7977,"James",118816,"Winner",110000,35,"4/23/2019",61,"2019","$ 110"
"FJ",7976,"James",90812,"Winner",90000,35,"4/22/2019",60,"2019","$ 90"
"FJ",7975,"James",80006,"Winner",80000,35,"4/19/2019",61,"2019","$ 80"
"FJ",7974,"James",74133,"Winner",70000,35,"4/18/2019",61,"2019","$ 70"
"FJ",7973,"James",131127,"Winner",130000,35,"4/17/2019",61,"2019","$ 130"
"FJ",7972,"James",106181,"Winner",1e+05,35,"4/16/2019",61,"2019","$ 100"
"FJ",7971,"James",45444,"Winner",40000,35,"4/15/2019",61,"2019","$ 40"
"FJ",7970,"James",89158,"Winner",80000,35,"4/12/2019",61,"2019","$ 80"
"FJ",7969,"James",27190,"Winner",20000,35,"4/11/2019",58,"2019","$ 20"
"FJ",7968,"James",54322,"Winner",50000,35,"4/10/2019",59,"2019","$ 50"
"FJ",7967,"James",110914,"Winner",110000,35,"4/9/2019",61,"2019","$ 110"
"FJ",7966,"James",50845,"Winner",50000,35,"4/8/2019",60,"2019","$ 50"
"FJ",7965,"James",38926,"Winner",30000,35,"4/5/2019",61,"2019","$ 30"
"FJ",7964,"James",43680,"Winner",40000,35,"4/4/2019",61,"2019","$ 40"
"FJ",7963,"Alex",26000,"Winner",20000,35,"4/3/2019",61,"2019","$ 20"
"FJ",7962,"Steven",27201,"Winner",20000,35,"4/2/2019",61,"2019","$ 20"
"FJ",7961,"Steven",24100,"Winner",20000,35,"4/1/2019",60,"2019","$ 20"
"FJ",7960,"Steven",6999,"Winner",0,35,"3/29/2019",61,"2019","$ 0"
"FJ",7959,"Steven",35601,"Winner",30000,35,"3/28/2019",60,"2019","$ 30"
"FJ",7958,"Steven",21600,"Winner",20000,35,"3/27/2019",59,"2019","$ 20"
"FJ",7957,"Emma",12600,"Winner",10000,35,"3/26/2019",59,"2019","$ 10"
"FJ",7956,"Dave",18600,"Winner",10000,35,"3/25/2019",56,"2019","$ 10"
"FJ",7955,"Dave",4600,"Winner",0,35,"3/22/2019",61,"2019","$ 0"
"FJ",7954,"Jonathan",26801,"Winner",20000,35,"3/21/2019",61,"2019","$ 20"
"FJ",7953,"Jonathan",22001,"Winner",20000,35,"3/20/2019",61,"2019","$ 20"
"FJ",7952,"Lindsey",21400,"Winner",20000,35,"3/19/2019",61,"2019","$ 20"
"FJ",7951,"Lindsey",24401,"Winner",20000,35,"3/18/2019",61,"2019","$ 20"
"FJ",7950,"Lindsey",20000,"Winner",20000,35,"3/15/2019",60,"2019","$ 20"
"FJ",7949,"Lindsey",35201,"Winner",30000,35,"3/14/2019",57,"2019","$ 30"
"FJ",7948,"Barton",32800,"Winner",30000,35,"3/13/2019",55,"2019","$ 30"
"FJ",7947,"Barton",23200,"Winner",20000,35,"3/12/2019",60,"2019","$ 20"
"FJ",7946,"Elaine",15100,"Winner",10000,35,"3/11/2019",61,"2019","$ 10"
"FJ",7945,"Conor",9600,"Winner",0,35,"3/8/2019",61,"2019","$ 0"
"FJ",7944,"Dana",31601,"Winner",30000,35,"3/7/2019",60,"2019","$ 30"
"FJ",7943,"Dana",6000,"Winner",0,35,"3/6/2019",58,"2019","$ 0"
"FJ",7942,"Team Brad",34000,"Winner",30000,35,"3/5/2019",61,"2019","$ 30"
"FJ",7941,"Team Brad",36000,"Winner",30000,35,"3/4/2019",61,"2019","$ 30"
"FJ",7940,"Team Colby",7499,"Winner",0,35,"3/1/2019",61,"2019","$ 0"
"FJ",7939,"Team Colby",7600,"Winner",0,35,"2/28/2019",61,"2019","$ 0"
"FJ",7938,"Team Ken",30738,"Winner",30000,35,"2/27/2019",61,"2019","$ 30"
"FJ",7932,"Dana",26401,"Winner",20000,35,"2/19/2019",60,"2019","$ 20"
"FJ",7931,"Rachel",8400,"Winner",0,35,"2/18/2019",60,"2019","$ 0"
"FJ",7930,"Amanda",13200,"Winner",10000,35,"2/15/2019",60,"2019","$ 10"
"FJ",7929,"Eric",14401,"Winner",10000,35,"2/14/2019",61,"2019","$ 10"
"FJ",7928,"Eric",14300,"Winner",10000,35,"2/13/2019",61,"2019","$ 10"
"FJ",7927,"Eric",28900,"Winner",20000,35,"2/12/2019",60,"2019","$ 20"
"FJ",7926,"Eric",48001,"Winner",40000,35,"2/11/2019",61,"2019","$ 40"
"FJ",7925,"Bif",8599,"Winner",0,35,"2/8/2019",61,"2019","$ 0"
"FJ",7924,"Bif",32800,"Winner",30000,35,"2/7/2019",60,"2019","$ 30"
"FJ",7923,"Bif",28001,"Winner",20000,35,"2/6/2019",61,"2019","$ 20"
"FJ",7922,"Will",15599,"Winner",10000,35,"2/5/2019",61,"2019","$ 10"
"FJ",7921,"Will",22401,"Winner",20000,35,"2/4/2019",61,"2019","$ 20"
"FJ",7920,"Will",32601,"Winner",30000,35,"2/1/2019",59,"2019","$ 30"
"FJ",7919,"Meghan",27190,"Winner",20000,35,"1/31/2019",61,"2019","$ 20"
"FJ",7918,"Joan",21300,"Winner",20000,35,"1/30/2019",59,"2019","$ 20"
"FJ",7917,"Jill",20001,"Winner",20000,35,"1/29/2019",60,"2019","$ 20"
"FJ",7916,"Jill",31601,"Winner",30000,35,"1/28/2019",59,"2019","$ 30"
"FJ",7915,"Steve-O",33201,"Winner",30000,35,"1/25/2019",60,"2019","$ 30"
"FJ",7914,"Aaron",14401,"Winner",10000,35,"1/24/2019",59,"2019","$ 10"
"FJ",7913,"Rachel",29600,"Winner",20000,35,"1/23/2019",61,"2019","$ 20"
"FJ",7912,"Haley",27400,"Winner",20000,35,"1/22/2019",60,"2019","$ 20"
"FJ",7911,"John",25000,"Winner",20000,35,"1/21/2019",61,"2019","$ 20"
"FJ",7910,"John",30000,"Winner",30000,35,"1/18/2019",61,"2019","$ 30"
"FJ",7909,"John",25200,"Winner",20000,35,"1/17/2019",61,"2019","$ 20"
"FJ",7908,"John",12000,"Winner",10000,35,"1/16/2019",60,"2019","$ 10"
"FJ",7907,"Anneke",39995,"Winner",30000,35,"1/15/2019",61,"2019","$ 30"
"FJ",7906,"Anneke",26801,"Winner",20000,35,"1/14/2019",60,"2019","$ 20"
"FJ",7905,"Anneke",12100,"Winner",10000,35,"1/11/2019",59,"2019","$ 10"
"FJ",7904,"Anneke",25601,"Winner",20000,35,"1/10/2019",60,"2019","$ 20"
"FJ",7903,"Jessica",28400,"Winner",20000,35,"1/9/2019",61,"2019","$ 20"
"FJ",7902,"Jessica",26001,"Winner",20000,35,"1/8/2019",58,"2019","$ 20"
"FJ",7901,"Zorn",7400,"Winner",0,35,"1/7/2019",58,"2019","$ 0"
"FJ",7900,"Jonathan",30399,"Winner",30000,35,"1/4/2019",56,"2019","$ 30"
"FJ",7899,"Jonathan",22401,"Winner",20000,35,"1/3/2019",59,"2019","$ 20"
"FJ",7898,"Jonathan",24001,"Winner",20000,35,"1/2/2019",60,"2019","$ 20"
"FJ",7897,"Jonathan",16500,"Winner",10000,35,"1/1/2019",58,"2019","$ 10"
"FJ",7896,"Kevin",20001,"Winner",20000,35,"12/31/2018",60,"2018","$ 20"
"FJ",7895,"James",27400,"Winner",20000,35,"12/28/2018",60,"2018","$ 20"
"FJ",7894,"Kathryn",22000,"Winner",20000,35,"12/27/2018",60,"2018","$ 20"
"FJ",7893,"Jon",19999,"Winner",10000,35,"12/26/2018",60,"2018","$ 10"
"FJ",7892,"Richard",18001,"Winner",10000,35,"12/25/2018",57,"2018","$ 10"
"FJ",7891,"Charbel",30700,"Winner",30000,35,"12/24/2018",55,"2018","$ 30"
"FJ",7890,"Graham",22200,"Winner",20000,35,"12/21/2018",61,"2018","$ 20"
"FJ",7889,"Andrew",21000,"Winner",20000,35,"12/20/2018",55,"2018","$ 20"
"FJ",7888,"Jackie",28400,"Winner",20000,35,"12/19/2018",59,"2018","$ 20"
"FJ",7887,"Jackie",24600,"Winner",20000,35,"12/18/2018",56,"2018","$ 20"
"FJ",7886,"Jackie",19889,"Winner",10000,35,"12/17/2018",55,"2018","$ 10"
"FJ",7885,"Jackie",14200,"Winner",10000,35,"12/14/2018",55,"2018","$ 10"
"FJ",7884,"Faris",22700,"Winner",20000,35,"12/13/2018",58,"2018","$ 20"
"FJ",7883,"Elana",23601,"Winner",20000,35,"12/12/2018",61,"2018","$ 20"
"FJ",7882,"Nicole",20001,"Winner",20000,35,"12/11/2018",59,"2018","$ 20"
"FJ",7881,"Francesco",24801,"Winner",20000,35,"12/10/2018",59,"2018","$ 20"
"FJ",7880,"Staci",29201,"Winner",20000,35,"12/7/2018",60,"2018","$ 20"
"FJ",7879,"Dave",18900,"Winner",10000,35,"12/6/2018",54,"2018","$ 10"
"FJ",7878,"Dave",27601,"Winner",20000,35,"12/5/2018",60,"2018","$ 20"
"FJ",7877,"Dave",19800,"Winner",10000,35,"12/4/2018",57,"2018","$ 10"
"FJ",7876,"Dave",33801,"Winner",30000,35,"12/3/2018",61,"2018","$ 30"
"FJ",7875,"Elizabeth",4799,"Winner",0,35,"11/30/2018",59,"2018","$ 0"
"FJ",7874,"Adriana",5200,"Winner",0,35,"11/29/2018",60,"2018","$ 0"
"FJ",7873,"Adriana",30401,"Winner",30000,35,"11/28/2018",57,"2018","$ 30"
"FJ",7872,"Dylan",16399,"Winner",10000,35,"11/27/2018",58,"2018","$ 10"
"FJ",7871,"Dylan",9199,"Winner",0,35,"11/26/2018",55,"2018","$ 0"
"FJ",7870,"J",28000,"Winner",20000,35,"11/23/2018",60,"2018","$ 20"
"FJ",7869,"Mary Ann",18700,"Winner",10000,35,"11/22/2018",58,"2018","$ 10"
"FJ",7868,"Mary Ann",14400,"Winner",10000,35,"11/21/2018",59,"2018","$ 10"
"FJ",7867,"Claire",16400,"Winner",10000,35,"11/20/2018",59,"2018","$ 10"
"FJ",7866,"Claire",21800,"Winner",20000,35,"11/19/2018",59,"2018","$ 20"
"FJ",7865,"Emma",30001,"Winner",30000,35,"11/16/2018",61,"2018","$ 30"
"FJ",7864,"Maya",25600,"Winner",20000,35,"11/15/2018",61,"2018","$ 20"
"FJ",7863,"Claire",26801,"Winner",20000,35,"11/14/2018",61,"2018","$ 20"
"FJ",7862,"Autumn",19600,"Winner",10000,35,"11/13/2018",61,"2018","$ 10"
"FJ",7861,"Tim",33601,"Winner",30000,35,"11/12/2018",61,"2018","$ 30"
"FJ",7860,"Audrey",18800,"Winner",10000,35,"11/9/2018",61,"2018","$ 10"
"FJ",7859,"Caleb",20200,"Winner",20000,35,"11/8/2018",61,"2018","$ 20"
"FJ",7858,"Maya",26200,"Winner",20000,35,"11/7/2018",61,"2018","$ 20"
"FJ",7857,"Mary Ann",15200,"Winner",10000,35,"11/6/2018",59,"2018","$ 10"
"FJ",7856,"Mary Ann",38200,"Winner",30000,35,"11/5/2018",60,"2018","$ 30"
"FJ",7855,"Jonathan",27201,"Winner",20000,35,"11/2/2018",61,"2018","$ 20"
"FJ",7854,"Emily",13601,"Winner",10000,35,"11/1/2018",59,"2018","$ 10"
"FJ",7853,"Emily",31201,"Winner",30000,35,"10/31/2018",60,"2018","$ 30"
"FJ",7852,"Emily",17701,"Winner",10000,35,"10/30/2018",60,"2018","$ 10"
"FJ",7851,"Tori",19601,"Winner",10000,35,"10/29/2018",58,"2018","$ 10"
"FJ",7850,"Tori",2198,"Winner",0,35,"10/26/2018",55,"2018","$ 0"
"FJ",7849,"Dhruv",17600,"Winner",10000,35,"10/25/2018",58,"2018","$ 10"
"FJ",7848,"Hannah",20200,"Winner",20000,35,"10/24/2018",58,"2018","$ 20"
"FJ",7847,"Erik",26801,"Winner",20000,35,"10/23/2018",56,"2018","$ 20"
"FJ",7846,"Erik",14800,"Winner",10000,35,"10/22/2018",57,"2018","$ 10"
"FJ",7845,"Erik",25201,"Winner",20000,35,"10/19/2018",60,"2018","$ 20"
"FJ",7844,"Alan",33600,"Winner",30000,35,"10/18/2018",58,"2018","$ 30"
"FJ",7843,"Alan",16401,"Winner",10000,35,"10/17/2018",59,"2018","$ 10"
"FJ",7842,"Alan",19201,"Winner",10000,35,"10/16/2018",59,"2018","$ 10"
"FJ",7841,"Alan",30399,"Winner",30000,35,"10/15/2018",61,"2018","$ 30"
"FJ",7840,"Alan",21201,"Winner",20000,35,"10/12/2018",61,"2018","$ 20"
"FJ",7839,"Alex",28001,"Winner",20000,35,"10/11/2018",59,"2018","$ 20"
"FJ",7838,"Alex",25200,"Winner",20000,35,"10/10/2018",61,"2018","$ 20"
"FJ",7837,"Alex",18881,"Winner",10000,35,"10/9/2018",57,"2018","$ 10"
"FJ",7836,"Alex",20798,"Winner",20000,35,"10/8/2018",61,"2018","$ 20"
"FJ",7835,"Adam",25706,"Winner",20000,35,"10/5/2018",60,"2018","$ 20"
"FJ",7834,"Sara",32700,"Winner",30000,35,"10/4/2018",60,"2018","$ 30"
"FJ",7833,"Doug",30800,"Winner",30000,35,"10/3/2018",60,"2018","$ 30"
"FJ",7832,"Doug",5999,"Winner",0,35,"10/2/2018",60,"2018","$ 0"
"FJ",7831,"Doug",16000,"Winner",10000,35,"10/1/2018",59,"2018","$ 10"
"FJ",7830,"Andrew",19601,"Winner",10000,35,"9/28/2018",60,"2018","$ 10"
"FJ",7829,"Evelyn",24801,"Winner",20000,35,"9/27/2018",61,"2018","$ 20"
"FJ",7828,"Evelyn",27601,"Winner",20000,35,"9/26/2018",61,"2018","$ 20"
"FJ",7827,"Nancy",31400,"Winner",30000,35,"9/25/2018",61,"2018","$ 30"
"FJ",7826,"Nancy",3600,"Winner",0,35,"9/24/2018",56,"2018","$ 0"
"FJ",7825,"Rob",22100,"Winner",20000,35,"9/21/2018",60,"2018","$ 20"
"FJ",7824,"Kyle",18200,"Winner",10000,35,"9/20/2018",58,"2018","$ 10"
"FJ",7823,"Kyle",19601,"Winner",10000,35,"9/19/2018",57,"2018","$ 10"
"FJ",7822,"Kyle",24001,"Winner",20000,35,"9/18/2018",59,"2018","$ 20"
"FJ",7821,"Kyle",24801,"Winner",20000,35,"9/17/2018",61,"2018","$ 20"
"FJ",7820,"Kyle",20800,"Winner",20000,35,"9/14/2018",61,"2018","$ 20"
"FJ",7819,"Kyle",9599,"Winner",0,35,"9/13/2018",57,"2018","$ 0"
"FJ",7818,"Kyle",28401,"Winner",20000,35,"9/12/2018",59,"2018","$ 20"
"FJ",7817,"Lori",34401,"Winner",30000,35,"9/11/2018",60,"2018","$ 30"
"FJ",7816,"Rick",20200,"Winner",20000,35,"9/10/2018",60,"2018","$ 20"
"FJ",7815,"Rick",16599,"Winner",10000,34,"7/27/2018",59,"2018","$ 10"
"FJ",7814,"Rick",23201,"Winner",20000,34,"7/26/2018",58,"2018","$ 20"
"FJ",7813,"Burt",14401,"Winner",10000,34,"7/25/2018",61,"2018","$ 10"
"FJ",7812,"Dave",28600,"Winner",20000,34,"7/24/2018",61,"2018","$ 20"
"FJ",7811,"Dave",22600,"Winner",20000,34,"7/23/2018",61,"2018","$ 20"
"FJ",7810,"Dave",26200,"Winner",20000,34,"7/20/2018",61,"2018","$ 20"
"FJ",7809,"Ryan",29100,"Winner",20000,34,"7/19/2018",61,"2018","$ 20"
"FJ",7808,"Ryan",13599,"Winner",10000,34,"7/18/2018",59,"2018","$ 10"
"FJ",7807,"Ryan",23600,"Winner",20000,34,"7/17/2018",60,"2018","$ 20"
"FJ",7806,"Michelle",10093,"Winner",10000,34,"7/16/2018",58,"2018","$ 10"
"FJ",7805,"Michelle",18200,"Winner",10000,34,"7/13/2018",61,"2018","$ 10"
"FJ",7804,"Michelle",18400,"Winner",10000,34,"7/12/2018",60,"2018","$ 10"
"FJ",7803,"Wes",24401,"Winner",20000,34,"7/11/2018",61,"2018","$ 20"
"FJ",7802,"Wes",12395,"Winner",10000,34,"7/10/2018",60,"2018","$ 10"
"FJ",7801,"Wes",14400,"Winner",10000,34,"7/9/2018",61,"2018","$ 10"
"FJ",7800,"Lauren",31601,"Winner",30000,34,"7/6/2018",61,"2018","$ 30"
"FJ",7799,"Marilyn",14401,"Winner",10000,34,"7/5/2018",58,"2018","$ 10"
"FJ",7798,"Suzanne",28801,"Winner",20000,34,"7/4/2018",61,"2018","$ 20"
"FJ",7797,"Suzanne",10399,"Winner",10000,34,"7/3/2018",59,"2018","$ 10"
"FJ",7796,"Suzanne",24401,"Winner",20000,34,"7/2/2018",59,"2018","$ 20"
"FJ",7795,"Scott",18799,"Winner",10000,34,"6/29/2018",58,"2018","$ 10"
"FJ",7794,"Scott",33601,"Winner",30000,34,"6/28/2018",61,"2018","$ 30"
"FJ",7793,"Scott",26001,"Winner",20000,34,"6/27/2018",57,"2018","$ 20"
"FJ",7792,"Andrew",1198,"Winner",0,34,"6/26/2018",61,"2018","$ 0"
"FJ",7791,"Kelly",16200,"Winner",10000,34,"6/25/2018",60,"2018","$ 10"
"FJ",7790,"Jordan",15800,"Winner",10000,34,"6/22/2018",61,"2018","$ 10"
"FJ",7789,"Ali",20999,"Winner",20000,34,"6/21/2018",61,"2018","$ 20"
"FJ",7788,"Ali",26401,"Winner",20000,34,"6/20/2018",60,"2018","$ 20"
"FJ",7787,"Ali",20401,"Winner",20000,34,"6/19/2018",60,"2018","$ 20"
"FJ",7786,"Deirdre",16801,"Winner",10000,34,"6/18/2018",59,"2018","$ 10"
"FJ",7785,"Deirdre",16399,"Winner",10000,34,"6/15/2018",59,"2018","$ 10"
"FJ",7784,"Diana",20600,"Winner",20000,34,"6/14/2018",61,"2018","$ 20"
"FJ",7783,"Diana",24001,"Winner",20000,34,"6/13/2018",61,"2018","$ 20"
"FJ",7782,"Catherine",23201,"Winner",20000,34,"6/12/2018",61,"2018","$ 20"
"FJ",7781,"Catherine",23201,"Winner",20000,34,"6/11/2018",61,"2018","$ 20"
"FJ",7780,"David",31600,"Winner",30000,34,"6/8/2018",61,"2018","$ 30"
"FJ",7779,"Mirza",28200,"Winner",20000,34,"6/7/2018",61,"2018","$ 20"
"FJ",7778,"Michelle",18401,"Winner",10000,34,"6/6/2018",56,"2018","$ 10"
"FJ",7777,"Joe",9384,"Winner",0,34,"6/5/2018",57,"2018","$ 0"
"FJ",7776,"Leslie",599,"Winner",0,34,"6/4/2018",61,"2018","$ 0"
"FJ",7775,"Ian",23201,"Winner",20000,34,"6/1/2018",57,"2018","$ 20"
"FJ",7774,"Jeffrey",9800,"Winner",0,34,"5/31/2018",56,"2018","$ 0"
"FJ",7773,"Jeffrey",27500,"Winner",20000,34,"5/30/2018",60,"2018","$ 20"
"FJ",7772,"Jeffrey",25000,"Winner",20000,34,"5/29/2018",60,"2018","$ 20"
"FJ",7771,"Virginia",15999,"Winner",10000,34,"5/28/2018",60,"2018","$ 10"
"FJ",7770,"Virginia",35201,"Winner",30000,34,"5/25/2018",59,"2018","$ 30"
"FJ",7769,"Josh",19601,"Winner",10000,34,"5/24/2018",61,"2018","$ 10"
"FJ",7768,"Josh",26801,"Winner",20000,34,"5/23/2018",56,"2018","$ 20"
"FJ",7767,"Josh",14789,"Winner",10000,34,"5/22/2018",61,"2018","$ 10"
"FJ",7766,"Josh",19644,"Winner",10000,34,"5/21/2018",58,"2018","$ 10"
"FJ",7765,"Larry",20000,"Winner",20000,34,"5/18/2018",61,"2018","$ 20"
"FJ",7764,"Larry",11799,"Winner",10000,34,"5/17/2018",61,"2018","$ 10"
"FJ",7763,"Larry",25400,"Winner",20000,34,"5/16/2018",61,"2018","$ 20"
"FJ",7762,"Claire",31801,"Winner",30000,34,"5/15/2018",61,"2018","$ 30"
"FJ",7761,"Steve",4599,"Winner",0,34,"5/14/2018",61,"2018","$ 0"
"FJ",7760,"Steve",16600,"Winner",10000,34,"5/11/2018",61,"2018","$ 10"
"FJ",7759,"Katherine",13601,"Winner",10000,34,"5/10/2018",61,"2018","$ 10"
"FJ",7758,"Judy",15200,"Winner",10000,34,"5/9/2018",61,"2018","$ 10"
"FJ",7757,"Rachel",14400,"Winner",10000,34,"5/8/2018",61,"2018","$ 10"
"FJ",7756,"Larry",18100,"Winner",10000,34,"5/7/2018",61,"2018","$ 10"
"FJ",7755,"Josh",32401,"Winner",30000,34,"5/4/2018",61,"2018","$ 30"
"FJ",7754,"Josh",26885,"Winner",20000,34,"5/3/2018",60,"2018","$ 20"
"FJ",7753,"Josh",23600,"Winner",20000,34,"5/2/2018",61,"2018","$ 20"
"FJ",7752,"Geoff",7599,"Winner",0,34,"5/1/2018",61,"2018","$ 0"
"FJ",7751,"Osman",33333,"Winner",30000,34,"4/30/2018",58,"2018","$ 30"
"FJ",7750,"Alexandra",17300,"Winner",10000,34,"4/27/2018",57,"2018","$ 10"
"FJ",7749,"Carolyn",10600,"Winner",10000,34,"4/26/2018",58,"2018","$ 10"
"FJ",7748,"Jen",14780,"Winner",10000,34,"4/25/2018",59,"2018","$ 10"
"FJ",7747,"Randy",20000,"Winner",20000,34,"4/24/2018",60,"2018","$ 20"
"FJ",7746,"Kate",28799,"Winner",20000,34,"4/23/2018",58,"2018","$ 20"
"FJ",7745,"Dhruv",18181,"Winner",10000,34,"4/20/2018",60,"2018","$ 10"
"FJ",7744,"Dhruv",9000,"Winner",0,34,"4/19/2018",59,"2018","$ 0"
"FJ",7743,"Dhruv",20000,"Winner",20000,34,"4/18/2018",61,"2018","$ 20"
"FJ",7742,"Hannah",28401,"Winner",20000,34,"4/17/2018",61,"2018","$ 20"
"FJ",7741,"William",43601,"Winner",40000,34,"4/16/2018",61,"2018","$ 40"
"FJ",7740,"Alli",19601,"Winner",10000,34,"4/13/2018",61,"2018","$ 10"
"FJ",7739,"Rebecca",26000,"Winner",20000,34,"4/12/2018",61,"2018","$ 20"
"FJ",7738,"Rishab",20100,"Winner",20000,34,"4/11/2018",61,"2018","$ 20"
"FJ",7737,"Dhruv",23312,"Winner",20000,34,"4/10/2018",61,"2018","$ 20"
"FJ",7736,"Hannah",17000,"Winner",10000,34,"4/9/2018",61,"2018","$ 10"
"FJ",7735,"Kristin",8595,"Winner",0,34,"4/6/2018",57,"2018","$ 0"
"FJ",7734,"Kristin",36399,"Winner",30000,34,"4/5/2018",59,"2018","$ 30"
"FJ",7733,"Jack",16401,"Winner",10000,34,"4/4/2018",61,"2018","$ 10"
"FJ",7732,"Jack",30401,"Winner",30000,34,"4/3/2018",61,"2018","$ 30"
"FJ",7731,"Daniel",25600,"Winner",20000,34,"4/2/2018",59,"2018","$ 20"
"FJ",7730,"Emily",9800,"Winner",0,34,"3/30/2018",61,"2018","$ 0"
"FJ",7729,"Emily",23600,"Winner",20000,34,"3/29/2018",61,"2018","$ 20"
"FJ",7728,"Emily",11601,"Winner",10000,34,"3/28/2018",55,"2018","$ 10"
"FJ",7727,"Dimitri",23601,"Winner",20000,34,"3/27/2018",61,"2018","$ 20"
"FJ",7726,"Johnny",14000,"Winner",10000,34,"3/26/2018",57,"2018","$ 10"
"FJ",7725,"Tristan",15200,"Winner",10000,34,"3/23/2018",61,"2018","$ 10"
"FJ",7724,"Lynn",8800,"Winner",0,34,"3/22/2018",59,"2018","$ 0"
"FJ",7723,"Rebecca",14407,"Winner",10000,34,"3/21/2018",53,"2018","$ 10"
"FJ",7722,"Lisa",16400,"Winner",10000,34,"3/20/2018",57,"2018","$ 10"
"FJ",7721,"Lisa",16800,"Winner",10000,34,"3/19/2018",55,"2018","$ 10"
"FJ",7720,"Rahul",12399,"Winner",10000,34,"3/16/2018",59,"2018","$ 10"
"FJ",7719,"Peter",23600,"Winner",20000,34,"3/15/2018",58,"2018","$ 20"
"FJ",7718,"Peter",27400,"Winner",20000,34,"3/14/2018",60,"2018","$ 20"
"FJ",7717,"Zach",19201,"Winner",10000,34,"3/13/2018",61,"2018","$ 10"
"FJ",7716,"Zach",29000,"Winner",20000,34,"3/12/2018",61,"2018","$ 20"
"FJ",7715,"Mark",29100,"Winner",20000,34,"3/9/2018",61,"2018","$ 20"
"FJ",7714,"Lane",19201,"Winner",10000,34,"3/8/2018",60,"2018","$ 10"
"FJ",7713,"Lane",19198,"Winner",10000,34,"3/7/2018",56,"2018","$ 10"
"FJ",7712,"Jack",26500,"Winner",20000,34,"3/6/2018",58,"2018","$ 20"
"FJ",7711,"Matt",19601,"Winner",10000,34,"3/5/2018",60,"2018","$ 10"
"FJ",7710,"Matt",14950,"Winner",10000,34,"3/2/2018",61,"2018","$ 10"
"FJ",7708,"Laura",12799,"Winner",10000,34,"2/28/2018",56,"2018","$ 10"
"FJ",7707,"Maryann",12801,"Winner",10000,34,"2/27/2018",58,"2018","$ 10"
"FJ",7706,"Maryann",15801,"Winner",10000,34,"2/26/2018",59,"2018","$ 10"
