show_num,round_code,contestant,score,num_right,num_ddright,num_wrong,num_ddwrong,finish
5918,DJ,Regina,12600,14,0,0,0,Third
5918,DJ,Andy,14200,16,2,3,0,Winner
5918,FJ,Dave,4999,19,1,4,0,Second
5918,FJ,Regina,4600,14,0,0,0,Third
5918,FJ,Andy,18200,16,2,3,0,Winner
5917,J,Terry,8000,21,2,1,0,Winner
5917,J,Stephen,600,13,1,4,0,Third
5917,J,Nick,6000,17,0,0,0,Second
5917,DJ,Terry,22200,21,2,1,0,Winner
5917,DJ,Stephen,16400,13,1,4,0,Third
5917,DJ,Nick,16400,17,0,0,0,Second
5917,FJ,Terry,21950,21,2,1,0,Winner
5917,FJ,Stephen,50,13,1,4,0,Third
5917,FJ,Nick,16400,17,0,0,0,Second
5916,J,Ryan,1400,13,0,2,0,Third
5916,J,Liz,7400,20,3,1,0,Winner
5916,J,Patrick,1600,10,0,5,0,Second
5916,DJ,Ryan,7800,13,0,2,0,Third
5916,DJ,Liz,17400,20,3,1,0,Winner
5916,DJ,Patrick,2400,10,0,5,0,Second
5916,FJ,Ryan,1800,13,0,2,0,Third
5916,FJ,Liz,17400,20,3,1,0,Winner
5916,FJ,Patrick,4700,10,0,5,0,Second
5915,J,Michael,2800,15,1,2,0,Second
5915,J,Cheech,3600,18,0,5,1,Winner
5915,J,Jane,3000,18,1,3,0,Third
5915,DJ,Michael,12100,15,1,2,0,Second
5915,DJ,Cheech,6000,18,0,5,1,Winner
5915,DJ,Jane,10000,18,1,3,0,Third
5915,FJ,Michael,4100,15,1,2,0,Second
5915,FJ,Cheech,12000,18,0,5,1,Winner
5915,FJ,Jane,1,18,1,3,0,Third
5914,J,Michael,8800,24,0,0,0,Winner
5914,J,Cheech,3200,13,1,1,0,Third
5914,J,Jane,3800,21,2,3,0,Second
5914,DJ,Michael,21600,24,0,0,0,Winner
5914,DJ,Cheech,11600,13,1,1,0,Third
5914,DJ,Jane,19000,21,2,3,0,Second
5914,FJ,Michael,31600,24,0,0,0,Winner
5914,FJ,Cheech,6600,13,1,1,0,Third
5914,FJ,Jane,29000,21,2,3,0,Second
5913,J,Neil,3800,17,1,2,0,Second
5913,J,Jane,3800,15,1,3,0,Third
5913,J,Cheech,7000,18,1,0,0,Winner
5913,DJ,Neil,12000,17,1,2,0,Second
5913,DJ,Jane,15200,15,1,3,0,Third
5913,DJ,Cheech,16200,18,1,0,0,Winner
5913,FJ,Neil,24000,17,1,2,0,Second
5913,FJ,Jane,16201,15,1,3,0,Third
5913,FJ,Cheech,31200,18,1,0,0,Winner
5912,J,Michael,6800,24,1,2,0,Winner
5912,J,Isaac,7000,16,1,1,0,Second
5912,J,Charles,4400,17,1,0,0,Third
5912,DJ,Michael,19600,24,1,2,0,Winner
5912,DJ,Isaac,14600,16,1,1,0,Second
5912,DJ,Charles,18000,17,1,0,0,Third
5912,FJ,Michael,37100,24,1,2,0,Winner
5912,FJ,Isaac,28600,16,1,1,0,Second
5912,FJ,Charles,16399,17,1,0,0,Third
5911,J,Pat,2800,12,0,5,1,Third
5911,J,Jane,6200,21,0,2,0,Winner
5911,J,Harry,3400,15,1,2,1,Second
5911,DJ,Pat,800,12,0,5,1,Third
5911,DJ,Jane,14600,21,0,2,0,Winner
5911,DJ,Harry,8200,15,1,2,1,Second
5911,FJ,Pat,1600,12,0,5,1,Third
5911,FJ,Jane,18600,21,0,2,0,Winner
5911,FJ,Harry,16400,15,1,2,1,Second
5910,J,Buddy,8000,21,0,1,0,Winner
5910,J,Antoinette,4600,9,0,1,0,Third
5910,J,Shubha,3000,18,2,5,1,Second
5910,DJ,Buddy,16800,21,0,1,0,Winner
5910,DJ,Antoinette,3800,9,0,1,0,Third
5910,DJ,Shubha,8800,18,2,5,1,Second
5910,FJ,Buddy,17601,21,0,1,0,Winner
5910,FJ,Antoinette,7598,9,0,1,0,Third
5910,FJ,Shubha,17600,18,2,5,1,Second
5909,J,Buddy,7200,21,1,2,1,Winner
5909,J,Linda,400,8,0,2,0,Third
5909,J,Robin,4400,17,1,0,0,Second
5909,DJ,Buddy,12800,21,1,2,1,Winner
5909,DJ,Linda,4000,8,0,2,0,Third
5909,DJ,Robin,12000,17,1,0,0,Second
5909,FJ,Buddy,24001,21,1,2,1,Winner
5909,FJ,Linda,7900,8,0,2,0,Third
5909,FJ,Robin,23800,17,1,0,0,Second
5908,J,Randall,5200,18,1,1,0,Third
5908,J,Buddy,7400,21,1,2,1,Winner
5908,J,Alexandra,3000,12,0,1,0,Second
5908,DJ,Randall,13600,18,1,1,0,Third
5908,DJ,Buddy,14400,21,1,2,1,Winner
5908,DJ,Alexandra,13400,12,0,1,0,Second
5908,FJ,Randall,3600,18,1,1,0,Third
5908,FJ,Buddy,27201,21,1,2,1,Winner
5908,FJ,Alexandra,26400,12,0,1,0,Second
5907,J,Randall,7600,19,1,2,1,Winner
5907,J,Megan,2000,14,0,3,1,Second
5907,J,Brett,2600,8,0,5,0,Third
5907,DJ,Randall,9800,19,1,2,1,Winner
5907,DJ,Megan,6400,14,0,3,1,Second
5907,DJ,Brett,-2200,8,0,5,0,Third
5907,FJ,Randall,12801,19,1,2,1,Winner
5907,FJ,Megan,12799,14,0,3,1,Second
5907,FJ,Brett,-2200,8,0,5,0,Third
5906,J,Kathy,7200,16,0,3,1,Second
5906,J,Gabe,9000,18,1,3,0,Third
5906,J,Randall,2800,10,1,0,0,Winner
5906,DJ,Kathy,8000,16,0,3,1,Second
5906,DJ,Gabe,7400,18,1,3,0,Third
5906,DJ,Randall,10800,10,1,0,0,Winner
5906,FJ,Kathy,1199,16,0,3,1,Second
5906,FJ,Gabe,0,18,1,3,0,Third
5906,FJ,Randall,5599,10,1,0,0,Winner
5905,J,Phil,6600,20,0,2,1,Third
5905,J,Kathy,1200,14,0,3,0,Winner
5905,J,Carl,2800,12,1,2,1,Second
5905,DJ,Phil,11400,20,0,2,1,Third
5905,DJ,Kathy,9600,14,0,3,0,Winner
5905,DJ,Carl,9100,12,1,2,1,Second
5905,FJ,Phil,3599,20,0,2,1,Third
5905,FJ,Kathy,18201,14,0,3,0,Winner
5905,FJ,Carl,8599,12,1,2,1,Second
5904,J,Phil,5200,19,1,3,1,Winner
5904,J,Hilary,1200,13,1,2,0,Second
5904,J,Chris,4800,15,0,0,0,Third
5904,DJ,Phil,16000,19,1,3,1,Winner
5904,DJ,Hilary,12000,13,1,2,0,Second
5904,DJ,Chris,10000,15,0,0,0,Third
5904,FJ,Phil,12001,19,1,3,1,Winner
5904,FJ,Hilary,3999,13,1,2,0,Second
5904,FJ,Chris,1,15,0,0,0,Third
5903,J,Amy,-800,16,0,4,1,Second
5903,J,Phil,6400,27,2,3,0,Winner
5903,J,Patsy,1800,9,0,3,0,Third
5903,DJ,Amy,10000,16,0,4,1,Second
5903,DJ,Phil,21200,27,2,3,0,Winner
5903,DJ,Patsy,4600,9,0,3,0,Third
5903,FJ,Amy,9500,16,0,4,1,Second
5903,FJ,Phil,20400,27,2,3,0,Winner
5903,FJ,Patsy,600,9,0,3,0,Third
5902,J,Ken,7000,26,1,2,1,Second
5902,J,Amy,3200,13,0,1,0,Winner
5902,J,Rick,1000,12,0,2,1,Third
5902,DJ,Ken,19100,26,1,2,1,Second
5902,DJ,Amy,10000,13,0,1,0,Winner
5902,DJ,Rick,6200,12,0,2,1,Third
5902,FJ,Ken,16100,26,1,2,1,Second
5902,FJ,Amy,19999,13,0,1,0,Winner
5902,FJ,Rick,10200,12,0,2,1,Third
5901,J,Ian,3600,13,0,2,0,Second
5901,J,Ken,4400,15,1,1,0,Winner
5901,J,Elizabeth,6200,17,2,4,0,Third
5901,DJ,Ian,8400,13,0,2,0,Second
5901,DJ,Ken,11800,15,1,1,0,Winner
5901,DJ,Elizabeth,12200,17,2,4,0,Third
5901,FJ,Ian,1800,13,0,2,0,Second
5901,FJ,Ken,21800,15,1,1,0,Winner
5901,FJ,Elizabeth,799,17,2,4,0,Third
5900,J,Jane,5900,27,1,2,0,Winner
5900,J,Isaac,3800,13,1,4,0,Second
5900,J,CC,2000,6,0,2,0,Third
5900,DJ,Jane,19900,27,1,2,0,Winner
5900,DJ,Isaac,10400,13,1,4,0,Second
5900,DJ,CC,1200,6,0,2,0,Third
5900,FJ,Jane,37900,27,1,2,0,Winner
5900,FJ,Isaac,20800,13,1,4,0,Second
5900,FJ,CC,0,6,0,2,0,Third
5899,J,Neil,4000,18,1,4,1,Winner
5899,J,Rebecca,2800,11,0,0,0,Second
5899,J,Hill,0,10,0,4,0,Third
5899,DJ,Neil,13000,18,1,4,1,Winner
5899,DJ,Rebecca,8400,11,0,0,0,Second
5899,DJ,Hill,2000,10,0,4,0,Third
5899,FJ,Neil,9000,18,1,4,1,Winner
5899,FJ,Rebecca,4400,11,0,0,0,Second
5899,FJ,Hill,0,10,0,4,0,Third
5898,J,Arthur,4000,17,0,6,1,Second
5898,J,Ian,5000,20,2,2,0,Winner
5898,J,Charlotte,-200,8,0,4,0,Third
5898,DJ,Arthur,7600,17,0,6,1,Second
5898,DJ,Ian,18000,20,2,2,0,Winner
5898,DJ,Charlotte,600,8,0,4,0,Third
5898,FJ,Arthur,6608,17,0,6,1,Second
5898,FJ,Ian,16000,20,2,2,0,Winner
5898,FJ,Charlotte,300,8,0,4,0,Third
5897,J,Morgan,1000,17,2,6,0,Second
5897,J,Arthur,5800,18,1,1,0,Winner
5897,J,Andrew,3000,18,0,3,0,Third
5897,DJ,Morgan,10600,17,2,6,0,Second
5897,DJ,Arthur,15400,18,1,1,0,Winner
5897,DJ,Andrew,9400,18,0,3,0,Third
5897,FJ,Morgan,18801,17,2,6,0,Second
5897,FJ,Arthur,21201,18,1,1,0,Winner
5897,FJ,Andrew,15402,18,0,3,0,Third
5896,J,Morgan,7800,29,3,5,0,Winner
5896,J,Debbie,2400,7,0,2,0,Third
5896,J,Amanda,2200,14,0,5,0,Second
5896,DJ,Morgan,24000,29,3,5,0,Winner
5896,DJ,Debbie,2000,7,0,2,0,Third
5896,DJ,Amanda,6600,14,0,5,0,Second
5896,FJ,Morgan,26000,29,3,5,0,Winner
5896,FJ,Debbie,1,7,0,2,0,Third
5896,FJ,Amanda,9100,14,0,5,0,Second
5895,J,Morgan,11000,32,1,4,2,Winner
5895,J,Sarah,-400,7,0,3,0,Second
5895,J,Jack,1600,9,0,4,0,Third
5895,DJ,Morgan,22200,32,1,4,2,Winner
5895,DJ,Sarah,2800,7,0,3,0,Second
5895,DJ,Jack,400,9,0,4,0,Third
5895,FJ,Morgan,8000,32,1,4,2,Winner
5895,FJ,Sarah,4799,7,0,3,0,Second
5895,FJ,Jack,338,9,0,4,0,Third
5894,J,Karla,5000,15,0,1,1,Second
5894,J,Marv,7200,14,0,0,0,Third
5894,J,Morgan,4200,26,2,3,0,Winner
5894,DJ,Karla,16200,15,0,1,1,Second
5894,DJ,Marv,10000,14,0,0,0,Third
5894,DJ,Morgan,24400,26,2,3,0,Winner
5894,FJ,Karla,24500,15,0,1,1,Second
5894,FJ,Marv,3500,14,0,0,0,Third
5894,FJ,Morgan,32401,26,2,3,0,Winner
5893,J,Brandon,5600,16,0,3,0,Second
5893,J,Karla,6400,23,2,1,0,Winner
5893,J,Conor,4000,18,0,4,1,Third
5893,DJ,Brandon,10400,16,0,3,0,Second
5893,DJ,Karla,26000,23,2,1,0,Winner
5893,DJ,Conor,4000,18,0,4,1,Third
5893,FJ,Brandon,10400,16,0,3,0,Second
5893,FJ,Karla,30000,23,2,1,0,Winner
5893,FJ,Conor,8000,18,0,4,1,Third
5892,J,Brandon,4800,19,1,4,0,Winner
5892,J,David,3800,14,0,3,0,Third
5892,J,Emily,4400,19,2,1,0,Second
5892,DJ,Brandon,13600,19,1,4,0,Winner
5892,DJ,David,7400,14,0,3,0,Third
5892,DJ,Emily,17000,19,2,1,0,Second
5892,FJ,Brandon,7600,19,1,4,0,Winner
5892,FJ,David,0,14,0,3,0,Third
5892,FJ,Emily,6799,19,2,1,0,Second
5891,J,Laura,5000,11,0,2,0,Second
5891,J,Brandon,8400,29,0,4,2,Winner
5891,J,Nancy,4800,13,1,2,0,Third
5891,DJ,Laura,5800,11,0,2,0,Second
5891,DJ,Brandon,17800,29,0,4,2,Winner
5891,DJ,Nancy,8000,13,1,2,0,Third
5891,FJ,Laura,10800,11,0,2,0,Second
5891,FJ,Brandon,17800,29,0,4,2,Winner
5891,FJ,Nancy,8000,13,1,2,0,Third
5890,J,Jessica,3800,16,0,4,1,Second
5890,J,Laura,2600,12,1,0,0,Winner
5890,J,Gary,10000,27,1,1,0,Third
5890,DJ,Jessica,10600,16,0,4,1,Second
5890,DJ,Laura,13800,12,1,0,0,Winner
5890,DJ,Gary,18400,27,1,1,0,Third
5890,FJ,Jessica,10600,16,0,4,1,Second
5890,FJ,Laura,27500,12,1,0,0,Winner
5890,FJ,Gary,9199,27,1,1,0,Third
5889,J,Matt,4800,22,0,1,0,Second
5889,J,Ken,3000,11,1,1,0,Third
5889,J,Jessica,6800,22,2,2,0,Winner
5889,DJ,Matt,17200,22,0,1,0,Second
5889,DJ,Ken,10600,11,1,1,0,Third
5889,DJ,Jessica,21000,22,2,2,0,Winner
5889,FJ,Matt,200,22,0,1,0,Second
5889,FJ,Ken,1,11,1,1,0,Third
5889,FJ,Jessica,34401,22,2,2,0,Winner
5888,J,Stacy,2800,14,0,2,1,Second
5888,J,Pat,4000,18,1,2,0,Third
5888,J,Matt,7800,25,1,1,0,Winner
5888,DJ,Stacy,7900,14,0,2,1,Second
5888,DJ,Pat,14000,18,1,2,0,Third
5888,DJ,Matt,23400,25,1,1,0,Winner
5888,FJ,Stacy,9402,14,0,2,1,Second
5888,FJ,Pat,8000,18,1,2,0,Third
5888,FJ,Matt,18799,25,1,1,0,Winner
5887,J,Manny,3800,12,0,6,2,Second
5887,J,Stacy,6600,21,1,1,0,Winner
5887,J,Emily,1200,10,0,5,0,Third
5887,DJ,Manny,1000,12,0,6,2,Second
5887,DJ,Stacy,15000,21,1,1,0,Winner
5887,DJ,Emily,400,10,0,5,0,Third
5887,FJ,Manny,801,12,0,6,2,Second
5887,FJ,Stacy,14984,21,1,1,0,Winner
5887,FJ,Emily,50,10,0,5,0,Third
5886,J,Regina,1000,10,1,2,1,Third
5886,J,Manny,3400,14,0,2,0,Winner
5886,J,Melissa,5200,17,1,1,0,Second
5886,DJ,Regina,6000,10,1,2,1,Third
5886,DJ,Manny,7400,14,0,2,0,Winner
5886,DJ,Melissa,11900,17,1,1,0,Second
5886,FJ,Regina,0,10,1,2,1,Third
5886,FJ,Manny,12500,14,0,2,0,Winner
5886,FJ,Melissa,8999,17,1,1,0,Second
5885,J,Regina,7400,25,1,3,1,Winner
5885,J,Kerry,4000,16,0,1,1,Second
5885,J,Huat,2400,11,0,2,0,Third
5885,DJ,Regina,17800,25,1,3,1,Winner
5885,DJ,Kerry,12000,16,0,1,1,Second
5885,DJ,Huat,6800,11,0,2,0,Third
5885,FJ,Regina,11599,25,1,3,1,Winner
5885,FJ,Kerry,10000,16,0,1,1,Second
5885,FJ,Huat,1500,11,0,2,0,Third
5884,J,Regina,3400,11,0,3,0,Winner
5884,J,Susan,4400,15,1,2,0,Second
5884,J,Sean,5200,19,1,3,1,Third
5884,DJ,Regina,10600,11,0,3,0,Winner
5884,DJ,Susan,10400,15,1,2,0,Second
5884,DJ,Sean,10800,19,1,3,1,Third
5884,FJ,Regina,21200,11,0,3,0,Winner
5884,FJ,Susan,20600,15,1,2,0,Second
5884,FJ,Sean,399,19,1,3,1,Third
5883,J,Regina,4000,17,0,0,0,Winner
5883,J,Tatiana,4900,14,0,1,1,Third
5883,J,Derek,2800,18,2,1,0,Second
5883,DJ,Regina,11600,17,0,0,0,Winner
5883,DJ,Tatiana,9700,14,0,1,1,Third
5883,DJ,Derek,17600,18,2,1,0,Second
5883,FJ,Regina,19401,17,0,0,0,Winner
5883,FJ,Tatiana,7100,14,0,1,1,Third
5883,FJ,Derek,11900,18,2,1,0,Second
5882,J,Kristian,7600,26,0,0,0,Second
5882,J,Regina,7200,19,2,1,0,Winner
5882,J,Colin,1400,9,0,2,1,Third
5882,DJ,Kristian,19200,26,0,0,0,Second
5882,DJ,Regina,20000,19,2,1,0,Winner
5882,DJ,Colin,8200,9,0,2,1,Third
5882,FJ,Kristian,38399,26,0,0,0,Second
5882,FJ,Regina,38500,19,2,1,0,Winner
5882,FJ,Colin,15700,9,0,2,1,Third
5881,J,Kristian,8800,25,1,3,1,Winner
5881,J,Jonathan,6000,15,0,2,0,Second
5881,J,Lisa,2800,14,0,4,1,Third
5881,DJ,Kristian,17200,25,1,3,1,Winner
5881,DJ,Jonathan,6400,15,0,2,0,Second
5881,DJ,Lisa,2200,14,0,4,1,Third
5881,FJ,Kristian,13200,25,1,3,1,Winner
5881,FJ,Jonathan,7400,15,0,2,0,Second
5881,FJ,Lisa,4200,14,0,4,1,Third
5880,J,Jim,3200,12,1,2,0,Third
5880,J,Sarah,4800,15,0,4,0,Second
5880,J,Kristian,8800,26,2,1,0,Winner
5880,DJ,Jim,10800,12,1,2,0,Third
5880,DJ,Sarah,8000,15,0,4,0,Second
5880,DJ,Kristian,21700,26,2,1,0,Winner
5880,FJ,Jim,1,12,1,2,0,Third
5880,FJ,Sarah,8000,15,0,4,0,Second
5880,FJ,Kristian,21700,26,2,1,0,Winner
5879,J,Anderson,2800,12,0,3,1,Second
5879,J,Aisha,1600,14,0,5,1,Third
5879,J,Cheech,4200,20,1,4,0,Winner
5879,DJ,Anderson,8000,12,0,3,1,Second
5879,DJ,Aisha,8000,14,0,5,1,Third
5879,DJ,Cheech,14200,20,1,4,0,Winner
5879,FJ,Anderson,0,12,0,3,1,Second
5879,FJ,Aisha,0,14,0,5,1,Third
5879,FJ,Cheech,10200,20,1,4,0,Winner
5878,J,Amanda,5400,14,0,0,0,Third
5878,J,Jessica,4200,19,0,2,0,Second
5878,J,Jim,5200,23,2,4,1,Winner
5878,DJ,Amanda,13800,14,0,0,0,Third
5878,DJ,Jessica,8600,19,0,2,0,Second
5878,DJ,Jim,23600,23,2,4,1,Winner
5878,FJ,Amanda,1,14,0,0,0,Third
5878,FJ,Jessica,17199,19,0,2,0,Second
5878,FJ,Jim,19599,23,2,4,1,Winner
5877,J,Rachel,2400,15,0,2,1,Second
5877,J,Jayson,6800,19,1,2,0,Third
5877,J,Amanda,6900,17,1,1,0,Winner
5877,DJ,Rachel,11800,15,0,2,1,Second
5877,DJ,Jayson,12600,19,1,2,0,Third
5877,DJ,Amanda,15300,17,1,1,0,Winner
5877,FJ,Rachel,16000,15,0,2,1,Second
5877,FJ,Jayson,1500,19,1,2,0,Third
5877,FJ,Amanda,25200,17,1,1,0,Winner
5876,J,Robert,5800,19,1,5,1,Third
5876,J,Rachel,4200,15,0,3,0,Winner
5876,J,Nick,4800,14,1,1,0,Second
5876,DJ,Robert,5400,19,1,5,1,Third
5876,DJ,Rachel,9800,15,0,3,0,Winner
5876,DJ,Nick,14800,14,1,1,0,Second
5876,FJ,Robert,5400,19,1,5,1,Third
5876,FJ,Rachel,12000,15,0,3,0,Winner
5876,FJ,Nick,9999,14,1,1,0,Second
5875,J,Cyd,4600,16,1,2,0,Third
5875,J,Robert,10600,23,1,3,0,Winner
5875,J,Sarah,600,7,0,3,1,Second
5875,DJ,Cyd,11000,16,1,2,0,Third
5875,DJ,Robert,17400,23,1,3,0,Winner
5875,DJ,Sarah,2600,7,0,3,1,Second
5875,FJ,Cyd,1000,16,1,2,0,Third
5875,FJ,Robert,12799,23,1,3,0,Winner
5875,FJ,Sarah,2577,7,0,3,1,Second
5874,J,Cyd,4600,20,2,3,1,Winner
5874,J,Leslie,4600,16,0,5,0,Third
5874,J,Ryan,3200,19,0,2,0,Second
5874,DJ,Cyd,15600,20,2,3,1,Winner
5874,DJ,Leslie,7400,16,0,5,0,Third
5874,DJ,Ryan,16800,19,0,2,0,Second
5874,FJ,Cyd,31199,20,2,3,1,Winner
5874,FJ,Leslie,42,16,0,5,0,Third
5874,FJ,Ryan,8400,19,0,2,0,Second
5873,J,Vijay,-200,10,1,4,0,Second
5873,J,Cyd,5200,20,1,3,1,Winner
5873,J,Kyle,7200,18,0,2,0,Third
5873,DJ,Vijay,7900,10,1,4,0,Second
5873,DJ,Cyd,16800,20,1,3,1,Winner
5873,DJ,Kyle,11200,18,0,2,0,Third
5873,FJ,Vijay,4600,10,1,4,0,Second
5873,FJ,Cyd,11199,20,1,3,1,Winner
5873,FJ,Kyle,3400,18,0,2,0,Third
5872,J,Vijay,2200,17,1,1,0,Winner
5872,J,Becki,4800,13,0,5,0,Second
5872,J,Shelby,7000,19,1,4,1,Third
5872,DJ,Vijay,18000,17,1,1,0,Winner
5872,DJ,Becki,3200,13,0,5,0,Second
5872,DJ,Shelby,12200,19,1,4,1,Third
5872,FJ,Vijay,11599,17,1,1,0,Winner
5872,FJ,Becki,6400,13,0,5,0,Second
5872,FJ,Shelby,5200,19,1,4,1,Third
5871,J,Vijay,4600,27,2,2,1,Winner
5871,J,Kirby,4400,16,0,2,0,Second
5871,J,Karen,5600,13,0,0,0,Third
5871,DJ,Vijay,20800,27,2,2,1,Winner
5871,DJ,Kirby,13600,16,0,2,0,Second
5871,DJ,Karen,10000,13,0,0,0,Third
5871,FJ,Vijay,14399,27,2,2,1,Winner
5871,FJ,Kirby,6399,16,0,2,0,Second
5871,FJ,Karen,1000,13,0,0,0,Third
5870,J,Vijay,9000,16,2,0,0,Winner
5870,J,Todd,4600,18,0,1,1,Second
5870,J,Miriam,4000,18,0,4,0,Third
5870,DJ,Vijay,17400,16,2,0,0,Winner
5870,DJ,Todd,13800,18,0,1,1,Second
5870,DJ,Miriam,7600,18,0,4,0,Third
5870,FJ,Vijay,27601,16,2,0,0,Winner
5870,FJ,Todd,27595,18,0,1,1,Second
5870,FJ,Miriam,14600,18,0,4,0,Third
5869,J,Jordan,7400,25,1,3,1,Second
5869,J,Vijay,3800,16,0,0,0,Winner
5869,J,Ann,800,10,0,2,1,Third
5869,DJ,Jordan,14400,25,1,3,1,Second
5869,DJ,Vijay,14600,16,0,0,0,Winner
5869,DJ,Ann,8800,10,0,2,1,Third
5869,FJ,Jordan,24405,25,1,3,1,Second
5869,FJ,Vijay,28801,16,0,0,0,Winner
5869,FJ,Ann,8800,10,0,2,1,Third
5868,J,Jesse,2400,11,0,2,0,Third
5868,J,Jordan,8000,25,0,4,2,Winner
5868,J,Suzanne,3800,15,1,1,0,Second
5868,DJ,Jesse,8400,11,0,2,0,Third
5868,DJ,Jordan,13000,25,0,4,2,Winner
5868,DJ,Suzanne,12200,15,1,1,0,Second
5868,FJ,Jesse,0,11,0,2,0,Third
5868,FJ,Jordan,24405,25,0,4,2,Winner
5868,FJ,Suzanne,16800,15,1,1,0,Second
5867,J,Amy,7200,14,1,1,0,Second
5867,J,Jesse,1200,18,2,5,0,Winner
5867,J,Julia,6400,22,0,0,0,Third
5867,DJ,Amy,11200,14,1,1,0,Second
5867,DJ,Jesse,12600,18,2,5,0,Winner
5867,DJ,Julia,14400,22,0,0,0,Third
5867,FJ,Amy,21200,14,1,1,0,Second
5867,FJ,Jesse,25200,18,2,5,0,Winner
5867,FJ,Julia,3400,22,0,0,0,Third
5866,J,Ben,5000,16,0,4,0,Second
5866,J,Anne,1400,11,2,4,0,Third
5866,J,Amy,7800,19,1,0,0,Winner
5866,DJ,Ben,6600,16,0,4,0,Second
5866,DJ,Anne,6200,11,2,4,0,Third
5866,DJ,Amy,17200,19,1,0,0,Winner
5866,FJ,Ben,12401,16,0,4,0,Second
5866,FJ,Anne,12200,11,2,4,0,Third
5866,FJ,Amy,14200,19,1,0,0,Winner
5865,J,Ben,8200,22,0,1,1,Winner
5865,J,Ashok,200,11,0,6,1,Third
5865,J,Kori,4600,15,1,1,0,Second
5865,DJ,Ben,15000,22,0,1,1,Winner
5865,DJ,Ashok,400,11,0,6,1,Third
5865,DJ,Kori,12800,15,1,1,0,Second
5865,FJ,Ben,25608,22,0,1,1,Winner
5865,FJ,Ashok,666,11,0,6,1,Third
5865,FJ,Kori,22800,15,1,1,0,Second
5864,J,Tom,4800,16,0,4,0,Second
5864,J,Rhonda,1400,10,1,4,0,Third
5864,J,Ben,6600,21,1,3,1,Winner
5864,DJ,Tom,5200,16,0,4,0,Second
5864,DJ,Rhonda,5600,10,1,4,0,Third
5864,DJ,Ben,12700,21,1,3,1,Winner
5864,FJ,Tom,4799,16,0,4,0,Second
5864,FJ,Rhonda,1200,10,1,4,0,Third
5864,FJ,Ben,11202,21,1,3,1,Winner
5863,J,Tom,8400,24,1,1,0,Winner
5863,J,Graham,4200,9,0,4,0,Third
5863,J,Leslie,3200,14,2,0,0,Second
5863,DJ,Tom,19200,24,1,1,0,Winner
5863,DJ,Graham,1800,9,0,4,0,Third
5863,DJ,Leslie,16400,14,2,0,0,Second
5863,FJ,Tom,32800,24,1,1,0,Winner
5863,FJ,Graham,1813,9,0,4,0,Third
5863,FJ,Leslie,29199,14,2,0,0,Second
5862,J,Ginny,1600,7,0,4,0,Third
5862,J,Tom,6400,22,1,3,0,Winner
5862,J,Stewart,3000,18,2,4,0,Second
5862,DJ,Ginny,-800,7,0,4,0,Third
5862,DJ,Tom,15800,22,1,3,0,Winner
5862,DJ,Stewart,12600,18,2,4,0,Second
5862,FJ,Ginny,-800,7,0,4,0,Third
5862,FJ,Tom,6400,22,1,3,0,Winner
5862,FJ,Stewart,3,18,2,4,0,Second
5861,J,Elizabeth,6400,21,0,2,1,Second
5861,J,Ginny,1200,12,0,2,0,Winner
5861,J,Matt,6200,18,1,3,1,Third
5861,DJ,Elizabeth,16200,21,0,2,1,Second
5861,DJ,Ginny,8000,12,0,2,0,Winner
5861,DJ,Matt,11400,18,1,3,1,Third
5861,FJ,Elizabeth,9599,21,0,2,1,Second
5861,FJ,Ginny,16000,12,0,2,0,Winner
5861,FJ,Matt,6599,18,1,3,1,Third
5860,J,Elizabeth,8200,25,0,4,1,Winner
5860,J,Lisa,1800,12,0,7,0,Third
5860,J,Pablo,6800,14,2,1,0,Second
5860,DJ,Elizabeth,14000,25,0,4,1,Winner
5860,DJ,Lisa,600,12,0,7,0,Third
5860,DJ,Pablo,11600,14,2,1,0,Second
5860,FJ,Elizabeth,23201,25,0,4,1,Winner
5860,FJ,Lisa,600,12,0,7,0,Third
5860,FJ,Pablo,23200,14,2,1,0,Second
5859,J,Chris,400,10,1,2,0,Second
5859,J,David,1800,17,1,4,0,Third
5859,J,Charles,4800,19,0,3,0,Winner
5859,DJ,Chris,10000,10,1,2,0,Second
5859,DJ,David,11800,17,1,4,0,Third
5859,DJ,Charles,10800,19,0,3,0,Winner
5859,FJ,Chris,20000,10,1,2,0,Second
5859,FJ,David,0,17,1,4,0,Third
5859,FJ,Charles,20800,19,0,3,0,Winner
5858,J,Jeremy,2600,21,1,4,2,Second
5858,J,Mayank,2000,12,0,1,0,Third
5858,J,Elizabeth,5800,18,0,1,0,Winner
5858,DJ,Jeremy,14200,21,1,4,2,Second
5858,DJ,Mayank,7600,12,0,1,0,Third
5858,DJ,Elizabeth,11000,18,0,1,0,Winner
5858,FJ,Jeremy,6200,21,1,4,2,Second
5858,FJ,Mayank,600,12,0,1,0,Third
5858,FJ,Elizabeth,15600,18,0,1,0,Winner
5857,J,Yevgeny,11000,26,2,1,0,Second
5857,J,Jeremy,1600,16,1,2,0,Winner
5857,J,Christy,3600,14,0,2,0,Third
5857,DJ,Yevgeny,26800,26,2,1,0,Second
5857,DJ,Jeremy,15400,16,1,2,0,Winner
5857,DJ,Christy,8800,14,0,2,0,Third
5857,FJ,Yevgeny,22799,26,2,1,0,Second
5857,FJ,Jeremy,30400,16,1,2,0,Winner
5857,FJ,Christy,2199,14,0,2,0,Third
